x,y,CTne,IT,LE,CT,CTmvp,CTpan,CTpnz,BG
75.0,4275.0,0.001320165116339922,0.400328665971756,0.15948951244354248,0.3058531582355499,0.008803126402199268,0.003236183663830161,0.015160009264945984,0.10580914467573166
75.0,4425.0,0.0014270846731960773,0.4191286265850067,0.5277935862541199,0.007208636030554771,0.00027250131824985147,0.00018589117098599672,0.002646723063662648,0.041336942464113235
75.0,4575.0,0.0002410867891740054,0.9199448227882385,0.028341183438897133,0.029960190877318382,0.0007769247749820352,0.0003460133739281446,0.007803111337125301,0.012586728669703007
75.0,4725.0,6.416035466827452e-05,0.6422488689422607,0.16253653168678284,0.1869763880968094,9.628688712837175e-05,2.5434726921957918e-05,0.0010787113569676876,0.006973619572818279
75.0,4875.0,0.00015960479504428804,0.33806121349334717,0.10773376375436783,0.5421814322471619,0.00012224528472870588,0.0003975881263613701,0.004902128595858812,0.006442051846534014
75.0,5025.0,0.00017656911222729832,0.14159393310546875,0.05159197002649307,0.8015310168266296,0.00042300194036215544,0.00017782588838599622,0.0008090957417152822,0.0036966840270906687
75.0,5175.0,0.00021154807473067194,0.20330524444580078,0.14933174848556519,0.6368324160575867,0.0006387245375663042,0.0001875342131825164,0.004323970526456833,0.0051688458770513535
75.0,5325.0,9.429045167053118e-05,0.5327965021133423,0.20597916841506958,0.2577565014362335,0.00015920522855594754,0.00012331640755292028,0.0004986965795978904,0.0025922844652086496
75.0,5475.0,0.00028781124274246395,0.5254961252212524,0.37284883856773376,0.09642922133207321,0.0003970247635152191,6.009978460497223e-05,0.002298618433997035,0.0021822655107825994
75.0,5625.0,9.443219460081309e-05,0.34211257100105286,0.05365774407982826,0.6002808213233948,0.0003344320284668356,0.00024350470630452037,0.0010261296993121505,0.0022503843065351248
75.0,5775.0,0.00021793443011119962,0.6134207844734192,0.0605681836605072,0.3141040802001953,0.00039334045141004026,0.00013943499652668834,0.0006732651381753385,0.010482924059033394
75.0,5925.0,0.0003050758386962116,0.14075776934623718,0.003473901189863682,0.801583468914032,0.003205613698810339,0.0022536409087479115,0.02616240829229355,0.02225806564092636
75.0,6075.0,1.575494206917938e-05,0.1553538739681244,0.000882998516317457,0.8396472930908203,7.92772407294251e-05,2.3932314434205182e-05,0.0003180384519509971,0.0036786990240216255
75.0,6225.0,5.9416397562017664e-06,0.5594703555107117,0.03250797837972641,0.40698182582855225,5.4275646107271314e-05,6.229807695490308e-06,9.156189480563626e-05,0.0008818528149276972
75.0,6375.0,9.30482055991888e-05,0.18437235057353973,0.0030887636821717024,0.7970419526100159,0.00026752392295747995,0.00010692750220187008,0.005990209057927132,0.009039271622896194
75.0,6525.0,3.363216092111543e-05,0.5111359357833862,0.014613994397222996,0.4704165756702423,0.0001476406614528969,9.490562661085278e-05,0.0003205373650416732,0.0032366891391575336
75.0,6675.0,4.64358672616072e-05,0.40386009216308594,0.04050711169838905,0.5510285496711731,0.00029716361314058304,0.00016196044452954084,0.000638041936326772,0.0034606039989739656
75.0,6825.0,1.441332005924778e-05,0.42491862177848816,0.05967775359749794,0.5134469270706177,3.983651185990311e-05,9.874456736724824e-06,0.0004090478760190308,0.0014834749745205045
75.0,6975.0,2.0018376744701527e-05,0.2193709909915924,0.009076097048819065,0.7697312831878662,0.00010123679385287687,5.513426003744826e-05,0.00014087851741351187,0.0015043021412566304
75.0,7125.0,1.9285966118332e-05,0.6780068874359131,0.028179531916975975,0.29229944944381714,8.625617192592472e-05,3.3314485335722566e-05,0.0002510911144781858,0.0011241871397942305
75.0,7275.0,6.763478450011462e-05,0.5564935207366943,0.05680075287818909,0.38292697072029114,8.393405732931569e-05,2.812506318150554e-05,0.0014063784619793296,0.002192671876400709
75.0,7425.0,0.00044318195432424545,0.44916555285453796,0.08399951457977295,0.4495139420032501,8.076478843577206e-05,4.7553352487739176e-05,0.006120806559920311,0.010628746822476387
75.0,7575.0,5.1615013944683596e-05,0.2625020444393158,0.014659308828413486,0.7185662388801575,0.0003930250240955502,5.82436186959967e-05,0.0013572799507528543,0.002412202302366495
75.0,7725.0,3.104789720964618e-05,0.46230214834213257,0.007742919493466616,0.5239146947860718,0.0008993009105324745,0.00018849920888897032,0.0003826658648904413,0.004538758657872677
75.0,7875.0,4.494413133215858e-06,0.6918690800666809,0.04767220839858055,0.2589069902896881,8.510766929248348e-05,7.116534106899053e-05,0.00020050637249369174,0.001190481474623084
75.0,8025.0,4.6996778110042214e-05,0.3507809638977051,0.01764027401804924,0.6253460049629211,0.00016222188423853368,0.0001402654015691951,0.0023971693590283394,0.0034861471503973007
75.0,8175.0,1.965099545486737e-05,0.5400673747062683,0.02026098221540451,0.43711572885513306,0.0001688936463324353,7.509427086915821e-05,0.0010299533605575562,0.001262438134290278
75.0,8325.0,7.672482752241194e-05,0.3438350558280945,0.015152928419411182,0.632145345211029,0.0003379003901500255,0.00010857787856366485,0.005815939512103796,0.0025275421794503927
75.0,8475.0,4.897278267890215e-05,0.31467774510383606,0.004590701777487993,0.6721850633621216,0.0020085263531655073,0.00019886992231477052,0.0009363740682601929,0.005353734362870455
75.0,8625.0,3.5939199278800515e-06,0.3118686079978943,0.003368224250152707,0.6829138398170471,5.309567495714873e-05,2.776240580715239e-05,0.00041831526323221624,0.0013465562369674444
75.0,8775.0,7.224372529890388e-05,0.4640935957431793,0.014884281903505325,0.5130391716957092,8.758121111895889e-05,0.00014150477363727987,0.0009392680949531496,0.006742370780557394
75.0,8925.0,1.3837704500474501e-05,0.42035001516342163,0.03929614648222923,0.5380377769470215,0.00014063509297557175,8.468348096357659e-05,0.00030628920649178326,0.0017706251237541437
75.0,9075.0,9.294129085901659e-06,0.7490301132202148,0.05114429444074631,0.1976223587989807,3.9643207855988294e-05,1.1743793947971426e-05,0.00020874124311376363,0.0019337147241458297
75.0,9225.0,3.569239652279066e-06,0.5109081864356995,0.037789326161146164,0.45002707839012146,4.9455196858616546e-05,1.618652640900109e-05,5.32692029082682e-05,0.0011528738541528583
75.0,9375.0,2.0455381672945805e-05,0.6983146667480469,0.010118783451616764,0.2874680459499359,0.00022082460054662079,0.00011674443521769717,0.001955089159309864,0.0017854181351140141
75.0,9525.0,9.183919246424921e-06,0.1757011115550995,0.008593494072556496,0.8144518136978149,2.1099385776324198e-05,2.4382479750784114e-05,0.00017003293032757938,0.0010288278572261333
75.0,9675.0,2.625469642225653e-05,0.1727062314748764,0.005698827560991049,0.8186824321746826,0.0006659433711320162,0.0001462243963032961,0.0001358646113658324,0.0019382423488423228
75.0,9825.0,9.839190897764638e-05,0.27441835403442383,0.024422872811555862,0.692675769329071,0.0007419570465572178,0.00023342874192167073,0.002076738514006138,0.005332391709089279
75.0,9975.0,3.142098285024986e-05,0.40206247568130493,0.022044429555535316,0.573193371295929,9.807747846934944e-05,1.5602414350723848e-05,0.00040275053470395505,0.0021517742425203323
75.0,10125.0,1.2521276403276715e-05,0.6116638779640198,0.20514187216758728,0.1820080578327179,3.4157779737142846e-05,2.364991269132588e-05,0.0004363978805486113,0.0006794508080929518
75.0,10275.0,2.413200490991585e-05,0.2642606198787689,0.041714880615472794,0.6915733218193054,5.595458424068056e-05,1.827571941248607e-05,0.00010928642586804926,0.0022435078863054514
75.0,10425.0,6.153740832814947e-05,0.4403957724571228,0.018491599708795547,0.5372391939163208,0.0006302049732767045,0.0001535378396511078,0.0015960127348080277,0.0014321021735668182
75.0,10575.0,0.00011897105287062004,0.2813180387020111,0.05192316323518753,0.6561121940612793,0.0005354736931622028,0.00020053720800206065,0.001664771232753992,0.008126882836222649
75.0,10725.0,0.00016135831538122147,0.19419485330581665,0.10836875438690186,0.6895825862884521,0.00042542186565697193,7.895967428339645e-05,0.0025693329516798258,0.004618631210178137
75.0,10875.0,5.226567736826837e-05,0.2609303593635559,0.008740704506635666,0.7266911268234253,0.00035709954681806266,0.00023305130889639258,0.001039162976667285,0.001956273801624775
75.0,11025.0,0.00030854070791974664,0.21368643641471863,0.060391344130039215,0.7121396064758301,0.000728486746083945,0.00039592315442860126,0.008516763336956501,0.003832870628684759
75.0,11175.0,1.3822952496411745e-05,0.34080079197883606,0.028481563553214073,0.6281957030296326,0.0006082026520743966,5.622560638585128e-05,0.0004270157660357654,0.0014166345354169607
75.0,11325.0,0.0001092798775061965,0.5036431550979614,0.09132644534111023,0.39815375208854675,0.00019421681645326316,7.212234777398407e-05,0.0019371024100109935,0.004564008675515652
75.0,11475.0,0.00024335685884580016,0.4294561743736267,0.49371424317359924,0.07248755544424057,0.00018399456166662276,7.54873180994764e-05,0.0012667543487623334,0.0025725136511027813
75.0,11625.0,0.00018992011609952897,0.595434844493866,0.008240975439548492,0.38714250922203064,0.0009390504565089941,0.00014770936104469,0.0025606718845665455,0.00534432427957654
75.0,11775.0,0.0006853992235846817,0.5348076224327087,0.013040384277701378,0.3792057931423187,0.0007647719467058778,0.004339975770562887,0.01564774475991726,0.051508281379938126
75.0,11925.0,0.00017504786956124008,0.43103235960006714,0.06360685080289841,0.4939883053302765,0.00023504416458308697,0.0002571405784692615,0.0011656054994091392,0.009539683349430561
75.0,12075.0,5.158116982784122e-05,0.40788114070892334,0.06525658071041107,0.5228275060653687,6.0443948314059526e-05,8.730172703508288e-05,0.0006368294125422835,0.0031986222602427006
75.0,12225.0,2.7444611987448297e-05,0.4496278762817383,0.08870827406644821,0.4586685299873352,0.00016511001740582287,3.425767499720678e-05,0.00033472265931777656,0.0024337919894605875
75.0,12375.0,5.2303112170193344e-05,0.41389238834381104,0.07047490030527115,0.5119960904121399,0.0004420455079525709,2.0053264961461537e-05,0.000653996947221458,0.002468259772285819
75.0,12525.0,0.00028906515217386186,0.28756049275398254,0.09452488273382187,0.6125842332839966,0.00024390456383116543,4.18632262153551e-05,0.0023972471244633198,0.002358328318223357
75.0,12675.0,0.00025702069979161024,0.43572866916656494,0.14666646718978882,0.4107986092567444,0.00048629488446749747,0.00015563899069093168,0.003152012825012207,0.002755288500338793
75.0,12825.0,0.00047584527055732906,0.18787075579166412,0.03221440687775612,0.7634100317955017,0.0002681005862541497,0.0005737351020798087,0.004235695581883192,0.010951471514999866
75.0,12975.0,0.0001513551687821746,0.16202542185783386,0.02968824841082096,0.8023150563240051,6.85055783833377e-05,0.00018936746346298605,0.0011565026361495256,0.004405645187944174
75.0,13125.0,3.712846228154376e-05,0.19586481153964996,0.014509817585349083,0.7850837707519531,0.0005253531271591783,0.00013908343680668622,0.0005915481597185135,0.0032484757248312235
75.0,13275.0,4.143936894251965e-05,0.12423805147409439,0.03354531526565552,0.8399996757507324,2.5771350919967517e-05,2.1534122424782254e-05,0.0011464724084362388,0.000981703633442521
75.0,13425.0,5.4152304073795676e-05,0.3697828948497772,0.40064671635627747,0.22822001576423645,5.4656407883157954e-05,2.0339579350547865e-05,0.0003001108707394451,0.0009211456053890288
75.0,13575.0,0.0004840439069084823,0.16208258271217346,0.032493747770786285,0.7935587763786316,0.000141476426506415,0.0002698810712900013,0.000706835649907589,0.010262764990329742
75.0,13725.0,0.00028620962984859943,0.19426871836185455,0.02216101624071598,0.7690072059631348,0.0011211379896849394,0.00042968615889549255,0.007579744327813387,0.005146360024809837
75.0,13875.0,0.00025368246133439243,0.1528932750225067,0.015540899708867073,0.8231162428855896,0.00031919346656650305,7.263025327119976e-05,0.0012620306806638837,0.006542074028402567
75.0,14025.0,2.3126327505451627e-05,0.20131997764110565,0.004045345354825258,0.7895161509513855,0.0014965682057663798,0.0004790990788023919,0.000490992737468332,0.0026288304943591356
75.0,14175.0,5.27800693816971e-05,0.2743898332118988,0.01565582863986492,0.7071017622947693,0.00041355652501806617,1.726153823256027e-05,0.0005229500238783658,0.0018459990387782454
75.0,14325.0,0.00012567584053613245,0.24371421337127686,0.016227958723902702,0.7298213243484497,0.002625608118250966,0.0005903217243030667,0.002123636659234762,0.004771211184561253
75.0,14475.0,0.0008834115578792989,0.6474884152412415,0.03474225476384163,0.28554069995880127,0.002332169795408845,0.0021579188760370016,0.019195938482880592,0.007659210357815027
75.0,14625.0,0.00013285792374517769,0.45824316143989563,0.055972833186388016,0.483009397983551,0.00013838587619829923,1.2937697647430468e-05,0.0005486364243552089,0.0019418360898271203
75.0,14775.0,0.0002695101429708302,0.16433264315128326,0.017524229362607002,0.8140696287155151,0.00021760090021416545,0.00023148104082792997,0.000930371112190187,0.002424606354907155
75.0,14925.0,7.154948252718896e-05,0.12051068991422653,0.010322648100554943,0.8656803369522095,0.0006119254394434392,0.00010147792636416852,0.002198532223701477,0.0005027743754908442
75.0,15075.0,0.0005375556647777557,0.1506720781326294,0.002556759398430586,0.6989295482635498,0.058564893901348114,0.004549568984657526,0.006136834155768156,0.07805272936820984
75.0,15225.0,0.00014031704631634057,0.40582188963890076,0.01852474734187126,0.5626490712165833,0.0018039175774902105,7.319783617276698e-05,0.0011692022671923041,0.00981762632727623
75.0,15375.0,1.931886436068453e-05,0.2429227977991104,0.03286750614643097,0.7209084630012512,0.0016409318195655942,2.6304915081709623e-05,8.758602780289948e-05,0.0015270848525688052
75.0,15525.0,0.00011885895946761593,0.029533090069890022,0.011202958412468433,0.9557401537895203,0.00031392608070746064,4.2058156395796686e-05,0.0008472905028611422,0.002201589522883296
75.0,15675.0,5.329084160621278e-05,0.13761386275291443,0.019788190722465515,0.8405715227127075,0.0004490396531764418,3.637687404989265e-05,0.0007057059556245804,0.0007819956517778337
75.0,15825.0,7.21011238056235e-05,0.30758291482925415,0.023038741201162338,0.665560245513916,0.0002606101625133306,4.5752920414088294e-05,0.0004811591061297804,0.0029585317242890596
75.0,15975.0,0.0002482597774360329,0.3060389757156372,0.02723914571106434,0.6579460501670837,0.0025682065170258284,0.00037433207035064697,0.002144560683518648,0.0034405700862407684
75.0,16125.0,0.00020794145530089736,0.3059726655483246,0.034017108380794525,0.6557061672210693,0.0008005065028555691,1.58991551870713e-05,0.0006539394962601364,0.002625732682645321
75.0,16275.0,8.361673098988831e-05,0.5165365934371948,0.013300776481628418,0.46466702222824097,0.0030722341034561396,3.39257312589325e-05,0.0002426631690468639,0.002063197549432516
75.0,16425.0,0.000295743957394734,0.11828949302434921,0.0019516517641022801,0.8723846077919006,0.0015535148559138179,0.00014918812667019665,0.0003766850277315825,0.004999054595828056
75.0,16575.0,0.0004726707411464304,0.3760046362876892,0.010869530029594898,0.5944148898124695,0.005111282225698233,0.002006742637604475,0.003217753954231739,0.007902421988546848
75.0,16725.0,7.98143373685889e-05,0.3773758113384247,0.02639005146920681,0.586421012878418,0.0007810058305040002,0.00018991359684150666,0.0024104740004986525,0.006351955235004425
75.0,16875.0,0.0002735811867751181,0.21217495203018188,0.0018557774601504207,0.7608789801597595,0.02145778015255928,0.0005293623544275761,0.0007012965506874025,0.002128281630575657
75.0,17025.0,0.00045065913582220674,0.3031928837299347,0.0005362009396776557,0.6878439784049988,0.002621294232085347,9.372580097988248e-05,0.0009252734598703682,0.00433602649718523
75.0,17175.0,0.0010404606582596898,0.43946823477745056,0.0014815616887062788,0.5254734754562378,0.02723991870880127,0.0002700173354241997,0.001886114594526589,0.0031402658205479383
75.0,17325.0,0.0016536618350073695,0.3199896216392517,0.028238389641046524,0.6425208449363708,0.0034138374030590057,0.00034004260669462383,0.001163919223472476,0.0026797077152878046
75.0,17475.0,0.0003349534817971289,0.2341468185186386,0.0038448565173894167,0.7528643012046814,0.00509952986612916,0.0001575120259076357,0.0008899073582142591,0.0026622219011187553
75.0,17625.0,0.0015244226669892669,0.8189951181411743,0.017491303384304047,0.10243336856365204,0.01815633848309517,0.0010644346475601196,0.005425702780485153,0.03490930423140526
75.0,17775.0,0.017294803634285927,0.0014671029057353735,0.010016143321990967,0.0006343432469293475,0.0004421964113134891,0.0006631024298258126,0.004562119487673044,0.9649202227592468
75.0,17925.0,0.0025880124885588884,8.976907702162862e-05,0.0007036100723780692,5.804778265883215e-05,4.097333885511034e-07,0.0015731992898508906,0.0012910945806652308,0.9936959147453308
75.0,18075.0,0.0011597732082009315,3.1900166504783556e-05,0.0003380777779966593,2.558668529673014e-05,1.0230101565866789e-07,0.00030576635617762804,0.00020972407946828753,0.9979290962219238
225.0,75.0,0.01130089070647955,0.0004499154747463763,0.004205969627946615,4.450305277714506e-05,8.447612344752997e-05,5.1440842071315274e-05,0.0007660578121431172,0.983096718788147
225.0,225.0,0.07750904560089111,0.0031283588614314795,0.000610399292781949,0.00043627037666738033,0.0002948735491372645,0.0003532925620675087,0.005210633855313063,0.9124571084976196
225.0,375.0,0.040814172476530075,0.002754062181338668,0.0007419048924930394,0.0010046084644272923,0.0034679702948778868,0.0005285877850838006,0.02038463018834591,0.9303039908409119
225.0,525.0,8.360960055142641e-05,0.02851884812116623,0.0009370719199068844,0.005109220277518034,0.0044209640473127365,0.0003076207940466702,0.002099439036101103,0.9585230946540833
225.0,675.0,0.012542176991701126,0.03424466401338577,0.0023543790448457003,0.028512710705399513,0.004901914391666651,0.0021128987427800894,0.0036947710905224085,0.9116365909576416
225.0,825.0,0.02908017300069332,0.3202076852321625,0.04301728308200836,0.06259747594594955,0.023467227816581726,0.0031427021604031324,0.009667440317571163,0.5088199973106384
225.0,975.0,0.0011199103901162744,0.2419067621231079,0.30281850695610046,0.44584041833877563,2.350310023757629e-05,2.3022323148325086e-05,0.0005783383967354894,0.007689551450312138
225.0,1125.0,0.00038664726889692247,0.15735232830047607,0.34099531173706055,0.49416616559028625,1.014419012790313e-05,1.1874631127284374e-05,0.0002319700870430097,0.006845611147582531
225.0,1275.0,0.00040385793545283377,0.16987407207489014,0.7608966827392578,0.06630325317382812,1.1645263384707505e-06,3.29182694258634e-06,8.164816972566769e-05,0.002436102367937565
225.0,1425.0,0.01582593284547329,0.24253137409687042,0.7172387838363647,0.011015692725777626,7.90336198406294e-05,5.326030441210605e-05,0.0009551260736770928,0.012300725094974041
225.0,1575.0,0.0005980376154184341,0.3286554515361786,0.5781029462814331,0.08669644594192505,4.8882160626817495e-05,7.093204476404935e-05,0.001199663383886218,0.004627659916877747
225.0,1725.0,0.00012352806515991688,0.3388042449951172,0.21457763016223907,0.444856733083725,2.671915808605263e-06,6.8114104578853585e-06,0.00019532065198291093,0.0014330892590805888
225.0,1875.0,0.00012337559019215405,0.3355356752872467,0.2806776165962219,0.37839603424072266,7.033752626739442e-05,6.705351552227512e-05,0.00042347394628450274,0.004706455394625664
225.0,2025.0,0.00012286256242077798,0.5324220657348633,0.4344356656074524,0.030916903167963028,9.631818102207035e-05,3.131947960355319e-05,0.0013362786266952753,0.0006386328605003655
225.0,2175.0,5.3471991122933105e-05,0.46356549859046936,0.29104140400886536,0.23798713088035583,0.0002886861329898238,0.00015131877444218844,0.0011207986390218139,0.005791742820292711
225.0,2325.0,0.00024336295609828085,0.4728465974330902,0.40718814730644226,0.11424194276332855,8.735181472729892e-05,7.085849210852757e-05,0.0021156184375286102,0.003206156427040696
225.0,2475.0,0.0012068913783878088,0.34725654125213623,0.568101167678833,0.07612168043851852,0.0001082975504687056,0.0001431795535609126,0.0007905455422587693,0.006271727848798037
225.0,2625.0,6.894151010783389e-05,0.12862099707126617,0.8658427000045776,0.004676196724176407,1.1577670875340118e-06,2.8764723083440913e-06,8.707755478098989e-05,0.0007000481709837914
225.0,2775.0,0.0006490493542514741,0.7373402714729309,0.0915193259716034,0.15746726095676422,7.887995161581784e-05,6.21037688688375e-05,0.0017535443184897304,0.011129550635814667
225.0,2925.0,2.23076331167249e-05,0.4241388142108917,0.33933529257774353,0.23502187430858612,9.070794476429e-06,4.494533641263843e-06,1.5423174772877246e-05,0.0014526740415021777
225.0,3075.0,0.00035891789593733847,0.35275691747665405,0.5053820013999939,0.13279752433300018,6.723478145431727e-05,7.740846194792539e-05,0.0044480739161372185,0.004111881833523512
225.0,3225.0,3.0422050258493982e-05,0.31168270111083984,0.11581568419933319,0.5680488348007202,9.475459955865517e-05,5.0782615289790556e-05,0.0008736603194847703,0.0034031302202492952
225.0,3375.0,0.00045569590292871,0.38638836145401,0.12565970420837402,0.46634989976882935,0.0010539954528212547,0.0006825085147283971,0.012387492693960667,0.0070222825743258
225.0,3525.0,0.0002945138548966497,0.6578773260116577,0.095333531498909,0.23689818382263184,0.0006541482289321721,0.00012699226499535143,0.0014373986050486565,0.007377917412668467
225.0,3675.0,0.0006478092982433736,0.435015469789505,0.06429092586040497,0.43113502860069275,0.005051713436841965,0.0009718381916172802,0.003238899866119027,0.05964832752943039
225.0,3825.0,0.004903106018900871,0.49925053119659424,0.17020392417907715,0.10778436064720154,0.006140739191323519,0.0020778838079422712,0.01863536238670349,0.1910041719675064
225.0,3975.0,0.003124469192698598,0.5339862704277039,0.27628016471862793,0.09952589869499207,0.000509508652612567,0.0006610134150832891,0.0090239392593503,0.07688869535923004
225.0,4125.0,0.011218059808015823,0.5353672504425049,0.3178803324699402,0.06464517116546631,0.00010232712520519271,3.3773652830859646e-05,0.002607142785564065,0.06814596056938171
225.0,4275.0,0.0015545383794233203,0.6490755081176758,0.11496087908744812,0.18751470744609833,0.0007713715895079076,0.0005866293795406818,0.01248205080628395,0.03305426612496376
225.0,4425.0,0.0059229289181530476,0.39629891514778137,0.023120606318116188,0.08290069550275803,0.003991023171693087,0.01868470571935177,0.13204948604106903,0.33703163266181946
225.0,4575.0,0.00037735639489255846,0.7439782619476318,0.17630670964717865,0.06647985428571701,0.0015793117927387357,0.00010034088336396962,0.005869288928806782,0.005308911204338074
225.0,4725.0,4.122770769754425e-05,0.6460594534873962,0.14312413334846497,0.20661504566669464,5.023115954827517e-05,3.488002039375715e-05,0.0005832651513628662,0.0034918312449008226
225.0,4875.0,0.00040043910848908126,0.2877574861049652,0.12806668877601624,0.5580918192863464,0.00041168922325596213,0.00020018481882289052,0.005884006153792143,0.01918773353099823
225.0,5025.0,2.204880365752615e-05,0.27620232105255127,0.014706791378557682,0.705964207649231,5.2464001782936975e-05,7.89324622019194e-05,0.00047953531611710787,0.0024936257395893335
225.0,5175.0,0.00020081308321096003,0.5641016364097595,0.04682273045182228,0.3770638704299927,0.0006095662247389555,0.00021353397460188717,0.003125398885458708,0.007862409576773643
225.0,5325.0,0.00011004351108567789,0.4993901550769806,0.02291150391101837,0.475536048412323,0.00010427178494865075,7.015307346591726e-05,0.0007246969034895301,0.0011531882919371128
225.0,5475.0,0.00016759609570726752,0.6042621731758118,0.34389227628707886,0.048746757209300995,9.61785699473694e-05,1.581286414875649e-05,0.0010630551259964705,0.0017561021959409118
225.0,5625.0,0.00012518797302618623,0.5498186945915222,0.16101306676864624,0.28076261281967163,0.0002807742275763303,8.186196646420285e-05,0.001259844284504652,0.006657953839749098
225.0,5775.0,7.418774475809187e-05,0.28207871317863464,0.009317606687545776,0.7036949396133423,0.0018536957213655114,8.700475154910237e-05,0.0016611262690275908,0.001232699491083622
225.0,5925.0,3.5290260711917654e-05,0.22324500977993011,0.01293639000505209,0.7605191469192505,8.698330202605575e-05,6.934153498150408e-05,0.000389412249205634,0.0027184919454157352
