x,y,CTne,IT,LE,CT,CTmvp,CTpan,CTpnz,BG
75.0,2475.0,0.02116558514535427,0.0007528079440817237,0.000503016693983227,0.0002501529816072434,0.0004198701062705368,7.83217474236153e-05,0.0003323290147818625,0.9764978885650635
75.0,2625.0,0.01784428581595421,0.0006416260730475187,0.0004013025027234107,0.00020360318012535572,0.00031347121694125235,5.99771665292792e-05,0.000267942639766261,0.9802678823471069
75.0,2775.0,0.01780303195118904,0.0005949700716882944,0.00040051646647043526,0.00019559443171601743,0.00032707335776649415,5.706635056412779e-05,0.0002668194065336138,0.9803549647331238
75.0,2925.0,0.016370203346014023,0.0005319591145962477,0.00033040926791727543,0.0001777410798240453,0.000283353088889271,4.896174868918024e-05,0.0002376896736677736,0.9820197224617004
75.0,3075.0,0.01865512691438198,0.000675150309689343,0.00042683249921537936,0.00020914124615956098,0.0003258962242398411,6.162178033264354e-05,0.00027203408535569906,0.9793741703033447
75.0,3225.0,0.018733488395810127,0.0006245293188840151,0.0004468832048587501,0.00021603397908620536,0.0003434454556554556,7.047596591291949e-05,0.000280619045952335,0.9792845249176025
75.0,3375.0,0.019665712490677834,0.0006875618128105998,0.00041154350037686527,0.00022008283121977001,0.00037633642205037177,5.885990321985446e-05,0.00029029083088971674,0.9782896637916565
75.0,3525.0,0.015956547111272812,0.0005041409167461097,0.00037192468880675733,0.00017640959413256496,0.00028175415354780853,5.527529356186278e-05,0.0002274120197398588,0.9824265241622925
75.0,3675.0,0.019258297979831696,0.0006869221688248217,0.000426129816332832,0.0002188608341384679,0.00035521297832019627,6.165410741232336e-05,0.00028275305521674454,0.9787101745605469
75.0,3825.0,0.018322035670280457,0.0006237531779333949,0.0004357839352451265,0.00020951038459315896,0.0003263836551923305,6.734478665748611e-05,0.0002662456245161593,0.9797489047050476
75.0,3975.0,0.01759977638721466,0.0005665526841767132,0.0004269481578376144,0.0002029343304457143,0.00032370537519454956,6.676674820482731e-05,0.0002633591939229518,0.9805499911308289
75.0,4125.0,0.020094044506549835,0.0007146084681153297,0.0004532025195658207,0.00023258058354258537,0.00037231994792819023,6.732064503012225e-05,0.0002988761698361486,0.9777672290802002
75.0,4275.0,0.01715329848229885,0.0005352232255972922,0.0004228577308822423,0.0001990238670259714,0.00031402651802636683,6.689480505883694e-05,0.00025630174786783755,0.9810523986816406
75.0,4425.0,0.018537243828177452,0.0006240499787963927,0.0004160716198384762,0.00020769967522937804,0.0003336833033245057,6.268911238294095e-05,0.00026924771373160183,0.97954922914505
75.0,4575.0,0.016925856471061707,0.0005317245377227664,0.0004068738198839128,0.00019208290905226022,0.00030510572833009064,6.372053758241236e-05,0.0002554927486926317,0.9813190698623657
75.0,4725.0,0.017119387164711952,0.0005883036646991968,0.00040985873783938587,0.0001998782972805202,0.0003084771160501987,6.488127837656066e-05,0.00025489527615718544,0.9810543060302734
75.0,4875.0,0.01413232646882534,0.00042150451918132603,0.0002996851981151849,0.00014630318037234247,0.0002247612428618595,4.423140126164071e-05,0.0001973580219782889,0.9845337867736816
75.0,5025.0,0.01838333159685135,0.0006247940473258495,0.00045340307406149805,0.000211309568840079,0.00033793284092098475,6.669486174359918e-05,0.0002733826986514032,0.9796492457389832
75.0,5175.0,0.018615396693348885,0.0006552715203724802,0.00038725079502910376,0.0002088475739583373,0.0003397484542801976,5.77496612095274e-05,0.0002704013604670763,0.9794653058052063
75.0,5325.0,0.01558716967701912,0.0004945234977640212,0.00037103588692843914,0.00017334302538074553,0.00027421844424679875,5.50186523469165e-05,0.00022907982929609716,0.9828155636787415
75.0,5475.0,0.01635150983929634,0.0005143061862327158,0.00041825140942819417,0.00018565094796940684,0.0002775318280328065,6.348233728203923e-05,0.00023558603425044566,0.9819536209106445
75.0,5625.0,0.016503632068634033,0.0005153589881956577,0.00042091967770829797,0.00018266035476699471,0.000283974630292505,6.299570668488741e-05,0.0002451205509714782,0.9817852973937988
75.0,5775.0,0.017806557938456535,0.0005661686882376671,0.0003940761089324951,0.0001933469029609114,0.00031715098884887993,5.213095209910534e-05,0.00025100630591623485,0.9804196953773499
75.0,5925.0,0.016905661672353745,0.000561163411475718,0.000454201566753909,0.0002119590644724667,0.00030738909845240414,7.607456063851714e-05,0.00025791593361645937,0.9812256693840027
75.0,6075.0,0.01589929684996605,0.00046568940160796046,0.0003981687768828124,0.00017300430044997483,0.00026293779956176877,5.795399556518532e-05,0.00022724553127773106,0.9825156927108765
75.0,6225.0,0.016402387991547585,0.0005069511826150119,0.0004144863924011588,0.0001777309225872159,0.0002708812244236469,5.828676512464881e-05,0.00023185479221865535,0.9819374084472656
75.0,6375.0,0.015137671492993832,0.000459742994280532,0.0003888194914907217,0.0001771031820680946,0.0002559881831984967,5.771486758021638e-05,0.00021667331748176366,0.983306348323822
75.0,6525.0,0.015414037741720676,0.0004632727650459856,0.00035194173688068986,0.0001716060796752572,0.0002633400436025113,5.3878135076956823e-05,0.00021903877495788038,0.9830629825592041
75.0,6675.0,0.01616358384490013,0.0005110505153425038,0.0004263382579665631,0.00018215698946733028,0.0002705079095903784,6.316152575891465e-05,0.0002314359589945525,0.9821518659591675
75.0,6825.0,0.017240572720766068,0.0005654059932567179,0.0004006599774584174,0.00019193888874724507,0.0002893247583415359,5.763638546341099e-05,0.00023896907805465162,0.9810154438018799
75.0,6975.0,0.015157087706029415,0.0004685415478888899,0.0003822483995463699,0.00017350941197946668,0.00025761398137547076,5.514272925211117e-05,0.00021592482517007738,0.9832899570465088
75.0,7125.0,0.012698023580014706,0.0003747488954104483,0.0003718960506375879,0.00014013270265422761,0.0001938373316079378,5.2920157031621784e-05,0.00018057067063637078,0.9859878420829773
75.0,7275.0,0.01612194813787937,0.0005173527752049267,0.0003701278183143586,0.00017931654292624444,0.00026610575150698423,5.403317845775746e-05,0.00023112836061045527,0.9822599291801453
75.0,7425.0,0.012212477624416351,0.0003318112576380372,0.00026955155772157013,0.00013531200238503516,0.00020233426766935736,4.365511267678812e-05,0.00017387366096954793,0.9866310954093933
75.0,7575.0,0.015052555128932,0.0004632212803699076,0.0003932710096705705,0.00017284044588450342,0.0002546188188716769,6.072948599467054e-05,0.000216983855352737,0.9833858609199524
75.0,7725.0,0.017043789848685265,0.000544947397429496,0.00043989138794131577,0.00019205128774046898,0.0002872785844374448,6.340057007037103e-05,0.00024391971237491816,0.9811846613883972
75.0,7875.0,0.018055466935038567,0.0005792685551568866,0.000416844297433272,0.00020435932674445212,0.0003111721307504922,6.038661740603857e-05,0.0002588004863355309,0.980113685131073
75.0,8025.0,0.014856289140880108,0.0004645867447834462,0.00037871793028898537,0.00016843499906826764,0.0002480941766407341,5.5840333516243845e-05,0.00021154890418983996,0.9836165904998779
75.0,8175.0,0.014785087667405605,0.0004291387158446014,0.00033251207787543535,0.0001662204449530691,0.000256473635090515,5.1962517318315804e-05,0.00021288686548359692,0.9837657809257507
75.0,8325.0,0.01370686199516058,0.0003879475698340684,0.00035331331309862435,0.00015581653860863298,0.00023413708549924195,5.2077197324251756e-05,0.00019442733901087195,0.9849153757095337
75.0,8475.0,0.013216237537562847,0.00037862645694985986,0.00033920101122930646,0.0001497487974120304,0.00020561831479426473,5.1202168833697215e-05,0.00018438608094584197,0.9854749441146851
75.0,8625.0,0.014422828331589699,0.00045186615898273885,0.0003757875529117882,0.00016224102000705898,0.00022554320457857102,5.6303204473806545e-05,0.00020455858611967415,0.9841008186340332
75.0,8775.0,0.014051111415028572,0.0004131438327021897,0.0003496412537060678,0.00016496914031449705,0.00023333034187089652,5.7939447287935764e-05,0.00020612629305105656,0.9845236539840698
75.0,8925.0,0.012823245488107204,0.0003617777838371694,0.00034381874138489366,0.00014521836419589818,0.00020365505770314485,4.986713975085877e-05,0.00018381897825747728,0.9858885407447815
75.0,9075.0,0.01099808607250452,0.0003136088198516518,0.00032319777528755367,0.00012879700807388872,0.00016919685003813356,4.790121965925209e-05,0.00015991654072422534,0.9878591895103455
75.0,9225.0,0.011871766299009323,0.0003403439768590033,0.0003268799337092787,0.0001488998968852684,0.000197370391106233,5.875924034626223e-05,0.00017804217350203544,0.986877977848053
75.0,9375.0,0.014279128983616829,0.0004089033755008131,0.0003475647245068103,0.00016253546345978975,0.0002364748652325943,5.3004692745162174e-05,0.0002000374224735424,0.9843123555183411
75.0,9525.0,0.015468595549464226,0.0004913284792564809,0.0003659241192508489,0.00017737866437528282,0.0002469950122758746,5.635687193716876e-05,0.00022383301984518766,0.9829695224761963
75.0,9675.0,0.013446513563394547,0.00039437744999304414,0.00041352794505655766,0.00016604940174147487,0.00023274761042557657,6.084951382945292e-05,0.00020258774748072028,0.9850833415985107
75.0,9825.0,0.012912147678434849,0.00038345970096997917,0.0003319572133477777,0.00015341787366196513,0.00021163270866964012,5.268959284876473e-05,0.00018725798872765154,0.9857673645019531
75.0,9975.0,0.011702793650329113,0.0003269991429988295,0.00031123007647693157,0.00013651009066961706,0.00018459126295056194,4.9644171667750925e-05,0.00016904929361771792,0.987119197845459
75.0,10125.0,0.012821882963180542,0.0003760205290745944,0.00035447743721306324,0.00015157804591581225,0.00019547383999451995,5.238017547526397e-05,0.0001810746471164748,0.9858670830726624
75.0,10275.0,0.012835298664867878,0.00038795211003161967,0.000351501046679914,0.00015838710532989353,0.00021625077351927757,5.755130769102834e-05,0.00019175447232555598,0.9858012795448303
75.0,10425.0,0.0131940683349967,0.00039148505311459303,0.00038080158992670476,0.00015717842325102538,0.00021109700901433825,5.7239329180447385e-05,0.0001937044580699876,0.9854143857955933
75.0,10575.0,0.013692420907318592,0.0004193815984763205,0.0003849170170724392,0.00017074114293791354,0.00022568115673493594,6.0820959333796054e-05,0.00020804209634661674,0.9848380088806152
75.0,10725.0,0.013249853625893593,0.0003873953246511519,0.00032933123293332756,0.0001430172414984554,0.00020172858785372227,4.423505743034184e-05,0.0001848399406298995,0.9854596257209778
75.0,10875.0,0.013373546302318573,0.00038644237793050706,0.0003494749835226685,0.00015020486898720264,0.00021450089116115123,5.0224600272485986e-05,0.00019268669711891562,0.9852828979492188
75.0,11025.0,0.013938005082309246,0.00042263188515789807,0.00037843475001864135,0.00016486080130562186,0.00022296923270914704,5.887881707167253e-05,0.00020313705317676067,0.9846110939979553
75.0,11175.0,0.010233419016003609,0.00029022572562098503,0.00029987539164721966,0.0001253000518772751,0.0001620309631107375,4.774380795424804e-05,0.00014945981092751026,0.9886919260025024
75.0,11325.0,0.013853812590241432,0.0004156557552050799,0.0003559534379746765,0.00016197317745536566,0.00021905901667196304,5.2996609156252816e-05,0.00019336702825967222,0.9847471714019775
75.0,11475.0,0.011743079870939255,0.0003242820966988802,0.00030537249404005706,0.00013058807235211134,0.00018060329603031278,4.4747019273927435e-05,0.00016628469165880233,0.9871050119400024
75.0,11625.0,0.012598036788403988,0.00037322723073884845,0.00037288875319063663,0.00015155361325014383,0.00020997697720304132,5.444651105790399e-05,0.00018570703105069697,0.9860542416572571
75.0,11775.0,0.01302929874509573,0.00039096022373996675,0.00037164174136705697,0.00015627345419488847,0.0002119384444085881,5.628232247545384e-05,0.0001875068701338023,0.9855960607528687
75.0,11925.0,0.011184893548488617,0.0003108808596152812,0.00031655080965720117,0.00013169852900318801,0.0001762872125254944,4.815643114852719e-05,0.00015887281915638596,0.9876726269721985
75.0,12075.0,0.011041708290576935,0.00031282930285669863,0.00033366275602020323,0.00012790753680747002,0.00016946786490734667,4.571582758217119e-05,0.00016387164941988885,0.9878048896789551
75.0,12225.0,0.012811616063117981,0.000358289253199473,0.00031652647885493934,0.0001477199257351458,0.0002024871064350009,4.9148275138577446e-05,0.0001897171896416694,0.9859244227409363
75.0,12375.0,0.01490152720361948,0.0004559786175377667,0.0003692856407724321,0.00017174382810480893,0.000248477328568697,5.5693239119136706e-05,0.00021426031889859587,0.9835829138755798
75.0,12525.0,0.014364292845129967,0.00042082651634700596,0.0003343147109262645,0.00015864909801166505,0.00023571222845930606,5.026223516324535e-05,0.0002062975545413792,0.9842296242713928
75.0,12675.0,0.016728563234210014,0.0005330906715244055,0.00037594742025248706,0.00019938092736992985,0.0002960173296742141,6.255876360228285e-05,0.0002489117323420942,0.9815555214881897
75.0,12825.0,0.013908437453210354,0.00040158152114599943,0.00038762902840971947,0.0001644527947064489,0.000228786317165941,6.191978900460526e-05,0.0002025981666520238,0.9846446514129639
75.0,12975.0,0.011895989067852497,0.0003374252701178193,0.000344771018717438,0.0001382596092298627,0.0001878192269941792,5.119734487379901e-05,0.00017659083823673427,0.9868680238723755
75.0,13125.0,0.012498773634433746,0.0003882201563101262,0.00039925682358443737,0.00016111046716105193,0.00020812296133954078,6.0857371863676235e-05,0.00019057934696320444,0.9860931038856506
75.0,13275.0,0.014843340031802654,0.0004362044855952263,0.00036915327655151486,0.0001679809793131426,0.00024100381415337324,5.552711081691086e-05,0.00021516795095521957,0.9836716055870056
75.0,13425.0,0.010839679278433323,0.00030164411873556674,0.0002898767706938088,0.00012734007032122463,0.00016993975441437215,4.327659189584665e-05,0.00015707072452642024,0.9880712032318115
75.0,13575.0,0.013117853552103043,0.0003684368566609919,0.00030413627973757684,0.00015006498142611235,0.0002194806293118745,4.7408062528120354e-05,0.00018473187810741365,0.9856079816818237
75.0,13725.0,0.012249451130628586,0.0003471501695457846,0.00030162380426190794,0.00014565086166840047,0.0002003117697313428,5.002415127819404e-05,0.00018391637422610074,0.9865217804908752
75.0,13875.0,0.012105674482882023,0.0003365138254594058,0.00029790966073051095,0.00014331137936096638,0.0002003894915105775,4.951749724568799e-05,0.00017867531278170645,0.9866880774497986
75.0,14025.0,0.01238341350108385,0.00035289593506604433,0.0003481377207208425,0.00014803424710407853,0.00020090305770281702,5.223574771662243e-05,0.00017536985978949815,0.9863389730453491
75.0,14175.0,0.013024578802287579,0.00037879368755966425,0.000309895200189203,0.0001512736052973196,0.00021098821889609098,4.8599493311485276e-05,0.00018394069047644734,0.985692024230957
75.0,14325.0,0.014867594465613365,0.0004510724975261837,0.0003699301742017269,0.00017212475358974189,0.00024192090495489538,5.4772626754129305e-05,0.00021078027202747762,0.9836318492889404
75.0,14475.0,0.011453751474618912,0.00033348449505865574,0.000359725090675056,0.00013227162708062679,0.00016269486513920128,4.609414827427827e-05,0.00016591401072219014,0.9873459935188293
75.0,14625.0,0.01489278394728899,0.00046075432328507304,0.00046472245594486594,0.0001821485348045826,0.00025644595734775066,6.660178769379854e-05,0.00021870876662433147,0.9834578037261963
75.0,14775.0,0.009607475250959396,0.0002866727882064879,0.0003303440462332219,0.00012938506552018225,0.00015267213166225702,4.9540009058546275e-05,0.00015285015979316086,0.9892910122871399
75.0,14925.0,0.011585895903408527,0.00033434442593716085,0.00035189822665415704,0.00013606120774056762,0.00017983610450755805,5.0311064114794135e-05,0.0001716004917398095,0.9871900677680969
75.0,15075.0,0.009834188036620617,0.00027592710102908313,0.00029338354943320155,0.00012808085011783987,0.0001632185885682702,4.845375951845199e-05,0.000153096771100536,0.9891036748886108
75.0,15225.0,0.011496765539050102,0.0003335855435580015,0.00033865441218949854,0.00014277749869506806,0.00018602401542011648,5.14249004481826e-05,0.00016839351155795157,0.987282395362854
75.0,15375.0,0.012904086150228977,0.00037844188045710325,0.0003285471466369927,0.00014987571921665221,0.00021707067207898945,5.1960065320599824e-05,0.0001912438456201926,0.98577880859375
75.0,15525.0,0.014031360857188702,0.000413509871577844,0.00033408161834813654,0.00015886418987065554,0.000231046651606448,5.2027877245564014e-05,0.00019953111768700182,0.9845795631408691
75.0,15675.0,0.013072159141302109,0.00038580381078645587,0.00034723037970252335,0.00014957254461478442,0.00019874378631357104,5.11481957801152e-05,0.00018033376545645297,0.9856150150299072
75.0,15825.0,0.013274296186864376,0.0003727772564161569,0.00031304641743190587,0.0001560555538162589,0.00021944654872640967,5.162593879504129e-05,0.00019171634630765766,0.9854211211204529
75.0,15975.0,0.013718493282794952,0.0004085929540451616,0.00035658679553307593,0.0001698511332506314,0.00023640715517103672,5.9490335843292996e-05,0.00020147423492744565,0.9848490953445435
75.0,16125.0,0.011920476332306862,0.0003495185519568622,0.00035539158852770925,0.00015092408284544945,0.0002016846410697326,5.93771728745196e-05,0.00018486648332327604,0.9867777824401855
75.0,16275.0,0.01407061517238617,0.00041839410550892353,0.00035965314600616693,0.00016600998060312122,0.00022411314421333373,5.512431016541086e-05,0.00020120511180721223,0.9845048189163208
75.0,16425.0,0.014433269388973713,0.0004217084206175059,0.00035984235000796616,0.0001651764614507556,0.00023991332272998989,5.52776618860662e-05,0.00021052076772321016,0.9841142892837524
75.0,16575.0,0.01797330565750599,0.0005694615538232028,0.0004206736048217863,0.0002149523061234504,0.00032858405029401183,6.611384014831856e-05,0.0002672291884664446,0.9801596403121948
75.0,16725.0,0.012863966636359692,0.00034971852437593043,0.0002843357215169817,0.00013978639617562294,0.00021148199448361993,4.4547112338477746e-05,0.00018181609630119056,0.9859243035316467
75.0,16875.0,0.015417923219501972,0.00047239192645065486,0.00034177216002717614,0.00017643094179220498,0.00027224476798437536,5.2047453209524974e-05,0.00021470260981004685,0.9830524921417236
75.0,17025.0,0.015608729794621468,0.0004722100275103003,0.00038368863170035183,0.00017777462198864669,0.00027837406378239393,5.9227109886705875e-05,0.00022748349874746054,0.9827925562858582
75.0,17175.0,0.015235685743391514,0.00047777584404684603,0.00038914274773560464,0.00018341053510084748,0.00026721961330622435,6.304804264800623e-05,0.00022696764790453017,0.9831567406654358
75.0,17325.0,0.014619006775319576,0.00042337257764302194,0.00039854602073319256,0.0001672741345828399,0.0002476143999956548,6.303959526121616e-05,0.0002120571443811059,0.9838691353797913
75.0,17475.0,0.017372077330946922,0.0005664896452799439,0.0003875237889587879,0.00019818787404801697,0.00030697285546921194,5.739798507420346e-05,0.0002420540404273197,0.9808692932128906
75.0,17625.0,0.016259754076600075,0.0005053583881817758,0.0003923762997146696,0.00019460359180811793,0.00029707368230447173,6.872637459309772e-05,0.0002460198011249304,0.9820360541343689
75.0,17775.0,0.018101688474416733,0.0005842950195074081,0.00043662902317009866,0.0002177570277126506,0.0003551432746462524,7.223951979540288e-05,0.00027507857885211706,0.9799571633338928
75.0,17925.0,0.015507889911532402,0.0004724578175228089,0.00032454461324959993,0.00016958948981482536,0.00027455101371742785,4.982913742423989e-05,0.00022349125356413424,0.9829777479171753
225.0,75.0,0.02395358681678772,0.00097805040422827,0.0005207703216001391,0.0002904738939832896,0.0005407042917795479,7.740228465991095e-05,0.000388290558476001,0.9732506275177002
225.0,225.0,0.02433796599507332,0.00097988813649863,0.0005159000866115093,0.00028321438003331423,0.0005450576427392662,7.386023207800463e-05,0.0003856210096273571,0.9728785157203674
225.0,375.0,0.022530153393745422,0.0008869192679412663,0.00046838936395943165,0.00024914066307246685,0.0004619994724635035,6.286293501034379e-05,0.00033789046574383974,0.9750025272369385
225.0,525.0,0.02105800062417984,0.0008158952696248889,0.0004446727398317307,0.0002338562480872497,0.00041167886229231954,6.0809299611719325e-05,0.00030994630651548505,0.9766651391983032
225.0,675.0,0.022333500906825066,0.000871348544023931,0.000469021761091426,0.00024845797452144325,0.0004494335444178432,6.318947998806834e-05,0.00032924514380283654,0.9752357006072998
225.0,825.0,0.023189274594187737,0.0008768838015384972,0.0005634074914269149,0.00028259033570066094,0.00048731258721090853,8.61215012264438e-05,0.00037042994517832994,0.9741439819335938
225.0,975.0,0.025309152901172638,0.0009798030368983746,0.0006277898792177439,0.00030994799453765154,0.0005606789491139352,9.358731040265411e-05,0.0004135234048590064,0.9717056155204773
225.0,1125.0,0.01947593130171299,0.0006881253211759031,0.00044546506251208484,0.0002208359510404989,0.00037594951572827995,6.682842649752274e-05,0.00029628915945068,0.9784305691719055
225.0,1275.0,0.019190063700079918,0.000673810369335115,0.0004231920465826988,0.00021814723731949925,0.00035601845593191683,6.199564086273313e-05,0.0002839023945853114,0.9787928462028503
225.0,1425.0,0.018820928409695625,0.0006584249204024673,0.00042198385926894844,0.0002068396715912968,0.0003345574077684432,6.021284207236022e-05,0.0002746139944065362,0.9792224764823914
225.0,1575.0,0.020781751722097397,0.000761779781896621,0.0004977094358764589,0.00025320512941107154,0.0004116449854336679,8.08486802270636e-05,0.0003348014724906534,0.97687828540802
225.0,1725.0,0.01953333243727684,0.0006728630978614092,0.0004395586147438735,0.00022107054246589541,0.00037549997796304524,6.382954597938806e-05,0.0002918607206083834,0.9784020781517029
225.0,1875.0,0.017661334946751595,0.0006093888659961522,0.0003971083788201213,0.00020907670841552317,0.00032153079519048333,5.8073117543244734e-05,0.00025319907581433654,0.9804902672767639
225.0,2025.0,0.01979939267039299,0.000724248995538801,0.0004010697011835873,0.00022970492136664689,0.0004088303539901972,5.9857229643967e-05,0.0003016006958205253,0.9780753254890442
225.0,2175.0,0.020401813089847565,0.000736794201657176,0.00046890293015167117,0.00023833087470848113,0.0003882266173604876,6.708411092404276e-05,0.0003042213502340019,0.9773946404457092
225.0,2325.0,0.018162228167057037,0.000607772555667907,0.0004812117840629071,0.0002198056608904153,0.0003391328500583768,8.143387822201476e-05,0.00028313163784332573,0.9798251986503601
225.0,2475.0,0.01799837313592434,0.0006070516537874937,0.00039769947761669755,0.00020290874817874283,0.0003109088575001806,5.7546210882719606e-05,0.00025618213112466037,0.9801692366600037
225.0,2625.0,0.017656592652201653,0.0005759077612310648,0.0003846568870358169,0.00019684825383592397,0.0003205857356078923,5.854463597643189e-05,0.00026102588162757456,0.9805458784103394
225.0,2775.0,0.017382485792040825,0.0006110337562859058,0.00043560320045799017,0.00020962992857676,0.00031793335801921785,6.767152808606625e-05,0.0002572915982455015,0.9807183742523193
225.0,2925.0,0.018035337328910828,0.0006108410889282823,0.0004245396121405065,0.00021090524387545884,0.0003374893858563155,6.652294541709125e-05,0.00027859280817210674,0.9800357222557068
225.0,3075.0,0.018664248287677765,0.0006317019579000771,0.0004472592263482511,0.00021689660206902772,0.00034476997097954154,6.890676013426855e-05,0.00027852464700117707,0.9793476462364197
225.0,3225.0,0.017447996884584427,0.0005687849479727447,0.0004380973696243018,0.0002035881334450096,0.000318461621645838,7.015870505711064e-05,0.00026100059039890766,0.9806920289993286
225.0,3375.0,0.020015554502606392,0.0006795545341446996,0.00046208908315747976,0.00022138866188470274,0.00035357801243662834,6.596783350687474e-05,0.0002935525553766638,0.9779083132743835
225.0,3525.0,0.01805293746292591,0.0006039165309630334,0.00047848871327005327,0.0002186245983466506,0.0003288648440502584,8.057589002419263e-05,0.0002828880387824029,0.9799537658691406
225.0,3675.0,0.017640838399529457,0.0005760759231634438,0.0004326927592046559,0.0002152056258637458,0.0003316287766210735,7.167548756115139e-05,0.00026834369054995477,0.9804635643959045
225.0,3825.0,0.01858985424041748,0.0006537669105455279,0.00046305201249197125,0.00022046652156859636,0.0003557887685019523,7.272114453371614e-05,0.0002854044723790139,0.979358971118927
225.0,3975.0,0.016254745423793793,0.0005000119563192129,0.000394699425669387,0.0001785549393389374,0.0002746324462350458,6.0952566855121404e-05,0.0002321103966096416,0.9821043610572815
225.0,4125.0,0.017672918736934662,0.0005561566213145852,0.0004259483830537647,0.00020124022557865828,0.0003145086520817131,6.592849240405485e-05,0.0002584564790595323,0.9805048108100891
225.0,4275.0,0.018503693863749504,0.000625209417194128,0.0004214962827973068,0.00021072431991342455,0.00033285183599218726,6.397224206011742e-05,0.0002732848806772381,0.9795687198638916
225.0,4425.0,0.016605470329523087,0.0005450238240882754,0.0003684827242977917,0.00018298228678759187,0.00028269694303162396,5.335264722816646e-05,0.00023708409571554512,0.9817248582839966
225.0,4575.0,0.01582476496696472,0.0004806745273526758,0.0003822906583081931,0.00017621438018977642,0.00026335110305808485,5.7639641454443336e-05,0.00022550976427737623,0.982589602470398
225.0,4725.0,0.015404341742396355,0.0005017349612899125,0.0003563776263035834,0.00018359407840762287,0.0002713598369155079,5.930279803578742e-05,0.00024112605024129152,0.9829820990562439
225.0,4875.0,0.016766369342803955,0.0005426504067145288,0.0004024179361294955,0.00019257358508184552,0.00029341375920921564,6.346184090944007e-05,0.00024479845887981355,0.9814943075180054
225.0,5025.0,0.01697259582579136,0.000550909957382828,0.0003934317210223526,0.00019817150314338505,0.00029405223904177547,6.394129013642669e-05,0.0002523160073906183,0.9812746644020081
225.0,5175.0,0.018023373559117317,0.0005984861636534333,0.0004676346725318581,0.00021877897961530834,0.00032915890915319324,7.766872295178473e-05,0.00027850925107486546,0.9800062775611877
225.0,5325.0,0.016620581969618797,0.0005145230097696185,0.0003912733809556812,0.00018369054305367172,0.000286415743175894,5.885514838155359e-05,0.00024150640820153058,0.9817031025886536
225.0,5475.0,0.017005586996674538,0.0005492912023328245,0.0004398116725496948,0.00020299492462072521,0.00030156521825119853,6.933380791451782e-05,0.0002602222084533423,0.9811711311340332
225.0,5625.0,0.015541738830506802,0.0004585731076076627,0.0003908584185410291,0.00017551882774569094,0.0002635641139931977,6.332033080980182e-05,0.00022637788788415492,0.9828800559043884
