x,y,CTne,IT,LE,CT,CTmvp,CTpan,CTpnz,BG
75.0,2925.0,0.0006653498858213425,3.252315946156159e-05,0.0009321330580860376,0.00012440880527719855,1.3190401659812778e-05,0.0012364512076601386,0.0032932828180491924,0.99370276927948
75.0,3075.0,0.0007636261289007962,3.890183143084869e-05,0.0012785200960934162,3.974267383455299e-05,5.449876425700495e-06,0.0006149164400994778,0.0009671631851233542,0.9962916374206543
75.0,3225.0,0.0011038423981517553,0.0002453783235978335,0.0076655978336930275,0.00015243371308315545,7.222893327707425e-05,0.0017064098501577973,0.015591641888022423,0.9734624028205872
75.0,3375.0,0.0018456138204783201,6.730826862622052e-05,0.002358667552471161,0.00016119013889692724,4.450880078366026e-05,0.000990742351859808,0.008028439246118069,0.9865034818649292
75.0,3525.0,0.0012447999324649572,0.00011256806465098634,0.0023577441461384296,0.00012502905155997723,2.9216751499916427e-05,0.0008908073650673032,0.0024456039536744356,0.9927942156791687
75.0,3675.0,0.002103040926158428,2.1603373170364648e-05,0.0004817999724764377,0.0001272986555704847,1.5211269783321768e-05,0.0003096254076808691,0.0017026809509843588,0.9952386617660522
75.0,3825.0,0.0009084745543077588,2.0737736122100614e-05,0.0003501384344417602,2.1159075913601555e-05,2.898192178690806e-06,0.00010604479030007496,0.0002100097481161356,0.9983805418014526
75.0,3975.0,0.0021894758101552725,0.00027954147662967443,0.007026674225926399,9.403468720847741e-05,5.461099499370903e-05,0.0008886869181878865,0.010293815284967422,0.9791731834411621
75.0,4125.0,0.0014451848110184073,0.00018453766824677587,0.005794645752757788,0.00014135292440187186,3.5913697502110153e-05,0.0030690706335008144,0.011264491826295853,0.9780648350715637
75.0,4275.0,0.003353273496031761,0.00023602272267453372,0.010196959599852562,0.0002393854083493352,6.36026743450202e-05,0.002776976441964507,0.018322549760341644,0.9648112058639526
75.0,4425.0,0.0004627391172107309,2.1308704162947834e-05,0.0004645422741305083,3.135617225780152e-05,2.671470610948745e-06,0.000198748690309003,0.00030196330044418573,0.9985167384147644
75.0,4575.0,0.002802681177854538,8.785826503299177e-05,0.0008702345658093691,6.59514480503276e-05,1.8494820324121974e-05,0.00016190751921385527,0.0017755383159965277,0.9942173957824707
75.0,4725.0,0.0017705097561702132,0.00016018861788325012,0.004483405034989119,0.00019441360200289637,0.00011115343659184873,0.002186848782002926,0.018389534205198288,0.9727038741111755
75.0,4875.0,0.0021393001079559326,0.0002497285313438624,0.01047155074775219,6.55191033729352e-05,3.8603808206971735e-05,0.0005703714559786022,0.0029713022522628307,0.9834935665130615
75.0,5025.0,0.002537665655836463,0.000679225311614573,0.016472579911351204,0.00022409284429159015,0.00016681253327988088,0.0023462444078177214,0.028434768319129944,0.9491386413574219
75.0,5175.0,0.0009820807026699185,0.000127731473185122,0.001766681089065969,3.4586228139232844e-05,5.456992766994517e-06,0.00023827378754504025,0.0011830647708848119,0.9956621527671814
75.0,5325.0,0.0028650034219026566,7.625108264619485e-05,0.0010238434188067913,9.284655970986933e-05,1.4796926734561566e-05,0.00025387160712853074,0.001965953502804041,0.9937073588371277
75.0,5475.0,0.0006946377689018846,2.255385334137827e-05,0.0007057042676024139,3.270728120696731e-05,3.099787591054337e-06,0.00020875633344985545,0.0006030273507349193,0.997729480266571
75.0,5625.0,0.001354766427539289,0.0002560917055234313,0.004352854564785957,0.00019015680300071836,5.076138404547237e-05,0.0012649934506043792,0.009274686686694622,0.9832557439804077
75.0,5775.0,0.008865847252309322,0.00041466252878308296,0.011699581518769264,0.00023650104412809014,9.398582187714055e-05,0.0012056066188961267,0.01629108004271984,0.9611926674842834
75.0,5925.0,0.0010728453053161502,3.655166074167937e-05,0.0005556800169870257,4.4877702748635784e-05,7.941527655930258e-06,0.0005794221069663763,0.0003671503800433129,0.9973356127738953
75.0,6075.0,0.0011293822899460793,7.335442933253944e-05,0.0026314728893339634,4.642007115762681e-05,7.523953172494657e-06,0.00032725653727538884,0.0019588186405599117,0.9938257932662964
75.0,6225.0,0.003083812538534403,0.000292821234324947,0.0046778153628110886,0.00019455584697425365,0.00010259737609885633,0.001294102636165917,0.01553131453692913,0.9748229384422302
75.0,6375.0,0.0007097460911609232,8.88088034116663e-05,0.0008357837796211243,0.00030549155781045556,2.206379758717958e-05,0.0015539699234068394,0.00730802770704031,0.9891760945320129
75.0,6525.0,0.0021060018334537745,5.449635864351876e-05,0.0017596465768292546,0.00018896865367423743,4.171433101873845e-05,0.0010327404597774148,0.007899914868175983,0.9869165420532227
75.0,6675.0,0.0009488379000686109,2.1306739654392004e-05,0.0007643962162546813,5.355303073883988e-05,4.645516128221061e-06,0.00047252990771085024,0.0014683546032756567,0.9962664246559143
75.0,6825.0,0.0018992866389453411,0.0005277051241137087,0.008574138395488262,0.00021230547281447798,0.00011209840886294842,0.0027655467856675386,0.018730374053120613,0.9671785831451416
75.0,6975.0,0.0016547495033591986,0.00018007878679782152,0.003938745707273483,0.00021326230489648879,9.586568194208667e-05,0.0016004056669771671,0.01389318611472845,0.9784237742424011
75.0,7125.0,0.0022279322147369385,2.3186566977528855e-05,0.00021417999232653528,3.376277527422644e-05,4.0485952013114e-06,0.00034541721106506884,0.00048059882828965783,0.9966710209846497
75.0,7275.0,0.0019931045826524496,0.00017737252346705645,0.0019582421518862247,0.00012129788228776306,1.5415720554301515e-05,0.0005325592937879264,0.00529467174783349,0.9899072647094727
75.0,7425.0,0.0012661147629842162,4.210348197375424e-05,0.0009521964238956571,4.603662819135934e-05,3.6458159229368903e-06,0.00013848624075762928,0.0005364607204683125,0.9970149993896484
75.0,7575.0,0.0014565889723598957,0.00021071857190690935,0.004656110890209675,0.0002619256265461445,4.828843884752132e-05,0.0019853487610816956,0.014650481753051281,0.9767305254936218
75.0,7725.0,0.0011110500199720263,0.0002574957616161555,0.007509869057685137,0.00015963699843268842,6.677075725747272e-05,0.003182210261002183,0.025245269760489464,0.9624677300453186
75.0,7875.0,0.0020186379551887512,0.0006270346348173916,0.015329290181398392,0.00026803172659128904,0.0001796811557142064,0.003993061371147633,0.028477231040596962,0.9491071105003357
75.0,8025.0,0.0028380497824400663,0.0009031525696627796,0.021671630442142487,0.0001432966091670096,0.00022752516088075936,0.003614927874878049,0.026448184624314308,0.9441532492637634
75.0,8175.0,0.0022271224297583103,0.0001051390208886005,0.0025372528471052647,0.00017980985285248607,5.9073623560834676e-05,0.0021590692922472954,0.014410738833248615,0.9783218502998352
75.0,8325.0,0.0019531711004674435,0.00032103032572194934,0.004127191379666328,0.0002999331336468458,7.49168757465668e-05,0.002298160921782255,0.015126100741326809,0.9757995009422302
75.0,8475.0,0.0021200694609433413,0.00017582313739694655,0.0032790950499475002,0.00010327575728297234,3.669257785077207e-05,0.0008017312502488494,0.003620346775278449,0.9898630380630493
75.0,8625.0,0.0008681690087541938,0.00014692488184664398,0.002325037494301796,0.00023146557214204222,1.039978724293178e-05,0.0006395243690349162,0.007244943641126156,0.9885335564613342
75.0,8775.0,0.0021275647450238466,0.00012324847921263427,0.0030430809129029512,0.00010105487308464944,3.835771349258721e-05,0.001422031898982823,0.008346395567059517,0.98479825258255
75.0,8925.0,0.0034822130110114813,0.00015043783059809357,0.004791446030139923,0.00012794224312528968,0.00011746295058401302,0.0008522050338797271,0.005063884891569614,0.9854145050048828
75.0,9075.0,0.0016237221425399184,5.410673111327924e-05,0.0004492215230129659,0.00010861517512239516,1.4198502867657226e-05,0.0006716144271194935,0.0025219840463250875,0.9945565462112427
75.0,9225.0,0.0008417618810199201,1.910691207740456e-05,0.0004305291222408414,6.529209349537268e-05,8.068384886428248e-06,0.0007155169732868671,0.0008613375248387456,0.9970583915710449
75.0,9375.0,0.002533511258661747,0.0007529130089096725,0.013192005455493927,0.0004875169543083757,0.00037288229214027524,0.007926632650196552,0.07740601897239685,0.8973284959793091
75.0,9525.0,0.003391688223928213,0.00017151347128674388,0.003595376620069146,0.0001988354342756793,6.973632844164968e-05,0.0010020725894719362,0.005589637439697981,0.9859811067581177
75.0,9675.0,0.0013544689863920212,2.576272891019471e-05,0.0007746533374302089,0.00011469067976577207,2.871133438020479e-05,0.0007825925713405013,0.0036549395881593227,0.9932640790939331
75.0,9825.0,0.0014095499645918608,0.00011349288251949474,0.003688202705234289,9.399599366588518e-05,3.040323827008251e-05,0.0013313781237229705,0.006193438079208136,0.9871395230293274
75.0,9975.0,0.0011179357534274459,1.3584914086095523e-05,0.0003040718147531152,0.00010817939619300887,2.5335812097182497e-06,0.0005368179408833385,0.0024147997610270977,0.9955020546913147
75.0,10125.0,0.004044061526656151,0.00017306639347225428,0.003908019512891769,6.002476948197e-05,5.0371145334793255e-05,0.0016483869403600693,0.0028466051444411278,0.9872695207595825
75.0,10275.0,0.004296942614018917,3.9504655433120206e-05,0.000891946954652667,6.945208588149399e-05,4.394153438624926e-05,0.0005959807895123959,0.0030060680583119392,0.9910560846328735
75.0,10425.0,0.0027531455270946026,5.705863077309914e-05,0.0006429128698073328,0.00019008030358236283,2.0710942408186384e-05,0.0005026801372878253,0.00393345020711422,0.991899847984314
75.0,10575.0,0.0014250189997255802,0.00011046345753129572,0.0012075119884684682,0.0006319573731161654,3.079993985011242e-05,0.0018483515596017241,0.020102623850107193,0.974643349647522
75.0,10725.0,0.0016207105945795774,0.00027360685635358095,0.004498532507568598,0.00021435013331938535,1.7987513274420053e-05,0.0008982258150354028,0.010140055790543556,0.9823365807533264
75.0,10875.0,0.0010699947597458959,0.0001402591005899012,0.00674126110970974,9.756307554198429e-05,4.274859020370059e-05,0.003700228175148368,0.010098988190293312,0.9781090021133423
75.0,11025.0,0.0032019454520195723,0.0008209908846765757,0.029849788174033165,0.000297380902338773,0.00040237934445030987,0.006684294436126947,0.06961905211210251,0.8891241550445557
75.0,11175.0,0.0019818046130239964,0.0005674129351973534,0.014291360974311829,0.0002752250584308058,0.00022073065338190645,0.004859055392444134,0.04516544193029404,0.932638943195343
75.0,11325.0,0.004696694668382406,0.0005118584958836436,0.011669949628412724,0.0001543519028928131,0.0002550012432038784,0.0018068462377414107,0.017313126474618912,0.9635921120643616
75.0,11475.0,0.0018423134461045265,0.00023515865905210376,0.012679059989750385,0.000121790733828675,0.00011952807108173147,0.003748087678104639,0.02144530974328518,0.9598088264465332
75.0,11625.0,0.002130053471773863,0.00017986995226237923,0.005438714753836393,0.0001532379537820816,0.00010308564378647134,0.002773451618850231,0.01799597032368183,0.9712256193161011
75.0,11775.0,0.001412009121850133,0.00023307562514673918,0.008291472680866718,0.00016598615911789238,0.00016990605217870325,0.004513562191277742,0.025473415851593018,0.9597405195236206
75.0,11925.0,0.0011965876910835505,0.0003296889190096408,0.010971770621836185,0.000371989153791219,0.00012342154514044523,0.0037232653703540564,0.03261568024754524,0.9506675601005554
75.0,12075.0,0.0013050958514213562,0.0002833452308550477,0.009586245752871037,0.00018614479631651193,9.583055361872539e-05,0.003842817386612296,0.023158712312579155,0.9615418314933777
75.0,12225.0,0.0032486715354025364,0.0004277279367670417,0.028672384098172188,0.00013857129670213908,0.00017043048865161836,0.0019615241326391697,0.016077106818556786,0.9493036270141602
75.0,12375.0,0.0015099262818694115,3.860899596475065e-05,0.0006060964660719037,6.679751822957769e-05,1.4603219824493863e-05,0.0007225165609270334,0.0025412302929908037,0.9945002794265747
75.0,12525.0,0.003038515569642186,0.0008219004375860095,0.01843934878706932,0.00024192144337575883,0.00017503440903965384,0.0037095819134265184,0.037145499140024185,0.9364283084869385
75.0,12675.0,0.0017947675660252571,1.8102782632922754e-05,0.00023163163859862834,9.850240894593298e-05,5.248561592452461e-06,0.0005659027374349535,0.002380621386691928,0.9949052333831787
75.0,12825.0,0.0011279064929112792,7.905258826212958e-05,0.0014445328852161765,0.00023848355340305716,1.0337727871956304e-05,0.00111987697891891,0.0065709445625543594,0.9894088506698608
75.0,12975.0,0.001951513346284628,0.00028671600739471614,0.004128208849579096,0.00023062218679115176,5.7085555454250425e-05,0.0020979284308850765,0.01643184758722782,0.9748159646987915
75.0,13125.0,0.0014352110447362065,0.00018435671518091112,0.0029324956703931093,0.0002525063173379749,4.239148984197527e-05,0.001463255612179637,0.016550423577427864,0.9771392941474915
75.0,13275.0,0.0011487253941595554,4.349128721514717e-05,0.001018222072161734,6.714262417517602e-05,8.08917775430018e-06,0.0003733491466846317,0.0020146516617387533,0.9953262805938721
75.0,13425.0,0.001461608917452395,0.00040102662751451135,0.01120681781321764,0.0003708769509103149,0.00011476124927867204,0.004337914288043976,0.04823046177625656,0.9338765740394592
75.0,13575.0,0.0023629090283066034,0.00020139043044764549,0.007056493312120438,0.00011370999709470198,6.82435929775238e-05,0.003064778633415699,0.014907833188772202,0.9722246527671814
75.0,13725.0,0.0027216970920562744,0.0004488969570957124,0.013374297879636288,0.0003122136404272169,0.0003844452148769051,0.005868250969797373,0.02717628888785839,0.9497138857841492
75.0,13875.0,0.0016324535245075822,0.0002560640568844974,0.012250706553459167,0.00017367899999953806,6.7045861214865e-05,0.0038166390731930733,0.019474681466817856,0.9623287320137024
75.0,14025.0,0.002281147288158536,1.5875697499723174e-05,0.00040626985719427466,5.1922674174420536e-05,4.3242680476396345e-06,0.0003472927783150226,0.001891023013740778,0.9950020909309387
75.0,14175.0,0.0008009788580238819,6.1032591474941e-05,0.001419339794665575,9.368638711748645e-05,3.294901762274094e-05,0.0014082735870033503,0.005664998199790716,0.9905188679695129
75.0,14325.0,0.002143521560356021,0.0006862602313049138,0.023943666368722916,0.00034695572685450315,0.00012796299415640533,0.0041204881854355335,0.03770266845822334,0.9309285283088684
75.0,14475.0,0.0014745239168405533,0.00010800854943227023,0.0023057309444993734,0.00025163180544041097,5.377929119276814e-05,0.0020808286499232054,0.01658988557755947,0.9771356582641602
75.0,14625.0,0.0016325325705111027,0.00012513427645899355,0.005826392211019993,0.00012219720520079136,6.676290649920702e-05,0.0013674615183845162,0.008239316754043102,0.9826202988624573
75.0,14775.0,0.0018161531770601869,0.0002406900021014735,0.008346679620444775,0.00017165220924653113,7.682371506234631e-05,0.0026284412015229464,0.016289543360471725,0.9704300761222839
75.0,14925.0,0.0010519381612539291,0.00010552538878982887,0.00220747129060328,0.00018134445417672396,3.75061463273596e-05,0.0013523773523047566,0.009069726802408695,0.9859942197799683
75.0,15075.0,0.0030911306384950876,0.00013377882714848965,0.0020810363348573446,9.35393909458071e-05,4.100670776097104e-05,0.0013588890433311462,0.004741236101835966,0.9884592890739441
75.0,15225.0,0.0017679474549368024,0.0002459505631122738,0.004802471958100796,0.00026819866616278887,6.540489266626537e-05,0.0017036107601597905,0.01762496680021286,0.9735214114189148
75.0,15375.0,0.001839555217884481,0.00046334107173606753,0.01633589155972004,0.0002063752617686987,0.00019169336883351207,0.0033813391346484423,0.03548816964030266,0.942093551158905
75.0,15525.0,0.004209365230053663,0.00026799741317518055,0.006208221893757582,0.00013720852439291775,9.818745456868783e-05,0.0015138366725295782,0.013933414593338966,0.9736317992210388
75.0,15675.0,0.0015621756901964545,0.00017639072029851377,0.006488857790827751,0.00020530800975393504,9.335915092378855e-05,0.00426904484629631,0.02574729733169079,0.9614576101303101
75.0,15825.0,0.002201492665335536,0.0004042370419483632,0.01104490365833044,0.00029912000172771513,0.0001679753913776949,0.00537066487595439,0.05862748622894287,0.9218841195106506
75.0,15975.0,0.001622464507818222,0.0004803864867426455,0.016703488305211067,0.00018229379202239215,0.0001587350998306647,0.003190258052200079,0.02231922559440136,0.9553431272506714
75.0,16125.0,0.0004148493171669543,8.37897096062079e-06,0.00014807179104536772,6.275891792029142e-05,5.078270987723954e-06,0.00030442423303611577,0.0005863132537342608,0.99847012758255
75.0,16275.0,0.00167823676019907,1.7162385120172985e-05,0.00042476964881643653,2.3935610443004407e-05,6.97974383001565e-06,0.00048233274719677866,0.0010644975118339062,0.9963020086288452
75.0,16425.0,0.0017742651980370283,9.228002454619855e-05,0.0032000478822737932,5.0615544751053676e-05,1.1604829524003435e-05,0.0001995726634049788,0.0011518937535583973,0.9935197234153748
75.0,16575.0,0.0007564115803688765,3.9562022720929235e-05,0.000942034472245723,0.0001092487364076078,1.186658028018428e-05,0.0010321986628696322,0.0030580235179513693,0.9940506815910339
75.0,16725.0,0.0009146207012236118,7.025499508017674e-05,0.0016654019709676504,0.00012589800462592393,2.8976814064662904e-05,0.001825417042709887,0.007085623685270548,0.9882837533950806
75.0,16875.0,0.0017321585910394788,0.0001938055211212486,0.004875070881098509,0.00026850454742088914,0.00012662215158343315,0.003428822383284569,0.019820889458060265,0.9695541858673096
75.0,17025.0,0.001284705358557403,6.193957233335823e-05,0.001355307991616428,6.968132947804406e-05,2.3529393729404546e-05,0.001077695982530713,0.005954092368483543,0.9901731014251709
75.0,17175.0,0.0010283144656568766,1.9737815819098614e-05,0.0004534563631750643,5.7361903600394726e-05,7.917206858110148e-06,0.0010096216574311256,0.0021036099642515182,0.9953201413154602
75.0,17325.0,0.0016483492217957973,0.00012086123751942068,0.003450389252975583,0.0001847478561103344,4.4145272113382816e-05,0.001868300954811275,0.014891033060848713,0.9777921438217163
75.0,17475.0,0.0019918037578463554,0.00025591699522919953,0.006095073185861111,0.00023854224127717316,0.00011659061419777572,0.0033949357457458973,0.029899897053837776,0.9580072164535522
75.0,17625.0,0.001319730537943542,2.744321318459697e-05,0.00034877238795161247,0.00011368421110091731,1.4123954315437004e-05,0.0007039455231279135,0.0030275918543338776,0.9944446682929993
75.0,17775.0,0.0018080242443829775,0.0003147833049297333,0.00936024822294712,0.00026319496100768447,9.447768388781697e-05,0.004790134262293577,0.03908665478229523,0.9442824721336365
75.0,17925.0,0.0008908958989195526,5.7550216297386214e-05,0.0007864914950914681,0.00014482659753412008,1.1506893315527122e-05,0.00093709776410833,0.00587476184591651,0.9912967681884766
225.0,75.0,0.0011047766311094165,6.539161404361948e-05,0.001321996096521616,0.00010350783850299194,2.2897049348102883e-05,0.0016177421202883124,0.00713769719004631,0.9886259436607361
225.0,225.0,0.0013642890844494104,5.1075578085146844e-05,0.0013542299857363105,0.0001129697629949078,3.2639462006045505e-05,0.001034345244988799,0.005583357997238636,0.9904670119285583
225.0,375.0,0.0014874503249302506,0.00018544340855441988,0.00484826834872365,0.00020868662977591157,8.722105849301443e-05,0.0029123667627573013,0.023058276623487473,0.9672122597694397
225.0,525.0,0.0020271316170692444,3.187051697750576e-05,0.0008796166512183845,0.00011965112207690254,1.9648043235065416e-05,0.0010637344093993306,0.007718637119978666,0.9881396293640137
225.0,675.0,0.0017675627022981644,0.00043989429832436144,0.02168373577296734,0.00021637669124174863,0.0002224105119239539,0.004817024804651737,0.03203538432717323,0.9388176798820496
225.0,825.0,0.0052408697083592415,0.00013713176304008812,0.005895433481782675,0.00010146904241992161,9.625319216866046e-05,0.0017849818104878068,0.01779702492058277,0.9689468741416931
225.0,975.0,0.0014528458705171943,4.828410237678327e-05,0.0009764001588337123,0.0001517303317086771,2.2173133402247913e-05,0.001249409164302051,0.007195326965302229,0.988903820514679
225.0,1125.0,0.0019894270226359367,0.00023096281802281737,0.005965679883956909,9.272543684346601e-05,8.927290764404461e-05,0.0017435468034818769,0.013577701523900032,0.9763107299804688
225.0,1275.0,0.00253377016633749,0.00042335395119152963,0.01343631837517023,0.0002648210502229631,0.00012145973596489057,0.0024805401917546988,0.0344538539648056,0.9462859034538269
225.0,1425.0,0.0030423402786254883,0.0006040709558874369,0.014369388110935688,0.0004056865582242608,0.00016848885570652783,0.004651180002838373,0.042789824306964874,0.9339690208435059
225.0,1575.0,0.0010043418733403087,7.193750934675336e-05,0.0022472981363534927,0.0001541416859254241,2.9576016459031962e-05,0.0016299739945679903,0.004612812306731939,0.9902499318122864
225.0,1725.0,0.0031278016977012157,9.047378262039274e-05,0.0013374233385547996,0.00011376974725862965,1.8518139768275432e-05,0.0006984551437199116,0.0033345543779432774,0.9912789463996887
225.0,1875.0,0.0017181418370455503,2.5373896278324537e-05,0.0003771448682527989,2.5826722776400857e-05,6.8728841142728925e-06,0.00010469833068782464,0.00014479918172582984,0.9975971579551697
225.0,2025.0,0.0018235683673992753,0.0004988100845366716,0.015781406313180923,0.0002325374516658485,0.0001543700636830181,0.0036649012472480536,0.03226935490965843,0.9455751180648804
225.0,2175.0,0.0014210415538400412,0.00010381347965449095,0.002830269979313016,0.00017860342632047832,1.543578036944382e-05,0.0006532147526741028,0.005110648926347494,0.989686906337738
225.0,2325.0,0.0011073692003265023,5.546422835323028e-05,0.0008741205092519522,4.410016117617488e-05,9.47843636822654e-06,0.0001774418487912044,0.00019613656331785023,0.9975358247756958
225.0,2475.0,0.0006322202389128506,1.915854591061361e-05,0.00020999136904720217,3.9241040212800726e-05,3.072270828852197e-06,0.00015978804731275886,0.00013669441977981478,0.9987998008728027
225.0,2625.0,0.00143358763307333,4.162777622696012e-05,0.0011036377400159836,0.00011301517952233553,1.98061898117885e-05,0.0004830696270801127,0.002931441180408001,0.9938738346099854
225.0,2775.0,0.002122776350006461,0.00021953863324597478,0.008661939762532711,0.00012131546100135893,6.68823704472743e-05,0.002155808499082923,0.009337504394352436,0.977314293384552
225.0,2925.0,0.0044523864053189754,0.00010643350833561271,0.0036185323260724545,0.0001657592656556517,3.086546348640695e-05,0.00042900643893517554,0.0043419282883405685,0.986855149269104
225.0,3075.0,0.0014352586586028337,4.332965181674808e-05,0.0015858770348131657,8.009147131815553e-05,1.2822960343328305e-05,0.00014870887389406562,0.0012274838518351316,0.9954664707183838
225.0,3225.0,0.0013908686814829707,8.807729500404093e-06,0.00018505632760934532,2.7723513994715177e-05,7.139944500522688e-06,0.0003636828623712063,0.00036924780579283834,0.9976474642753601
225.0,3375.0,0.001809489680454135,5.15695137437433e-05,0.001568846870213747,5.5015589168760926e-05,5.1016882025578525e-06,7.653024658793584e-05,0.0011004607658833265,0.9953328967094421
225.0,3525.0,0.0016342423623427749,0.00023904492263682187,0.004767050966620445,0.00016569452418480068,1.0185179235122632e-05,0.00012760423123836517,0.0009626466198824346,0.9920935034751892
225.0,3675.0,0.0011016414500772953,2.4261307771666907e-05,0.0002976752002723515,3.987148011219688e-05,1.261861871171277e-05,0.00013761373702436686,0.000315379467792809,0.9980708956718445
225.0,3825.0,0.004683556035161018,0.00017722613119985908,0.01070710550993681,8.611600787844509e-05,5.622561366180889e-05,0.0008088092436082661,0.007295590825378895,0.9761853814125061
225.0,3975.0,0.003474391298368573,0.00023505512217525393,0.010425277054309845,0.0001947568089235574,9.015048271976411e-05,0.0008282762719318271,0.009146502241492271,0.9756056070327759
225.0,4125.0,0.0007544226828031242,5.6594464695081115e-05,0.0011339003685861826,1.4180292055243626e-05,4.950822130922461e-06,7.841896876925603e-05,8.693998825037852e-05,0.9978705644607544
225.0,4275.0,0.0049956501461565495,0.00025725376326590776,0.006710664369165897,6.68961220071651e-05,4.6875713451299816e-05,0.0002936294476967305,0.003450884949415922,0.9841782450675964
225.0,4425.0,0.0008207266801036894,1.2845120181737002e-05,0.00039266017847694457,1.7833206584327854e-05,1.708758873064653e-06,4.875218291999772e-05,7.405431824736297e-05,0.9986314177513123
225.0,4575.0,0.0008136298274621367,2.3127480744733475e-05,0.00034169055288657546,5.561178841162473e-05,2.8436502361728344e-06,0.0002676896401681006,0.0005152081721462309,0.9979802966117859
225.0,4725.0,0.000669565168209374,1.801222788344603e-05,0.0002690393594093621,2.795762338791974e-05,2.8613644644792657e-06,5.540225174627267e-05,0.00011069281754316762,0.9988464117050171
225.0,4875.0,0.0022044654469937086,7.52685300540179e-05,0.0008984029991552234,3.633041342254728e-05,9.44738530961331e-06,6.054668119759299e-05,0.0005919846007600427,0.9961234927177429
225.0,5025.0,0.0004948130226694047,2.2472715500043705e-05,0.00023226298799272627,5.579758362728171e-05,1.5760172118461924e-06,2.836099338310305e-05,0.0002099950797855854,0.9989546537399292
225.0,5175.0,0.005262028891593218,0.00040881847962737083,0.01990831457078457,0.00021368046873249114,0.00021074576943647116,0.0013680420815944672,0.014523496851325035,0.9581049084663391
225.0,5325.0,0.0034213303588330746,3.722055771504529e-05,0.0009700519731268287,4.190290565020405e-05,1.951718149939552e-05,0.00012377767416182905,0.0007856241427361965,0.9946006536483765
225.0,5475.0,0.0014694492565467954,1.5889329006313346e-05,0.0005956331151537597,3.410644785617478e-05,4.907552465738263e-06,0.00011029589950339869,0.0008177538402378559,0.9969519376754761
